"TS","BOND","ANGLE","DIHED","IMPRP","ELECT","VDW","BOUNDARY","MISC","KINETIC","TOTAL","TEMP","POTENTIAL","TOTAL3","TEMPAVG","PRESSURE","GPRESSURE","VOLUME","PRESSAVG","GPRESSAVG"
20125,12220.6646,66863.7356,46374.4345,835.1895,-1171598.2763,72563.7803,728.2916,13.2892,263659.9789,-708338.912,302.8101,-971998.8909,-707993.388,303.2175,-903.1635,-906.2123,4415449.5856,-846.4087,-846.2755
20250,12295.2875,66899.7973,46253.7068,837.7334,-1171405.754,72339.9831,719.3974,13.4973,263868.8605,-708177.4906,303.05,-972046.3511,-707844.6085,303.1016,-773.0336,-774.8879,4415449.5856,-913.4529,-913.4409
20375,12327.9935,66697.7369,46451.3409,854.6659,-1172690.0459,72976.0799,730.7727,13.6242,264292.9771,-708344.8549,303.5371,-972637.8319,-707995.907,302.8898,-935.6542,-934.1398,4415449.5856,-801.2347,-801.1557
20500,12260.9282,66828.0634,46379.6982,873.0681,-1172458.9932,72826.5818,703.3118,13.7209,263629.7503,-708943.8704,302.7754,-972573.6207,-708826.7779,303.3186,-835.2294,-836.9727,4415449.5856,-890.2105,-890.3262
20625,12182.0744,66901.2707,46459.3355,821.3439,-1171732.9832,72275.5158,729.6789,13.7768,263511.8232,-708838.1641,302.64,-972349.9872,-708496.1149,302.7328,-917.8565,-916.1978,4415449.5856,-874.2138,-874.3288
20750,12316.6311,67122.1172,46278.1415,848.6908,-1172935.8804,72970.5641,759.5608,13.9046,263883.5576,-708742.7128,303.0669,-972626.2704,-708405.8561,302.8578,-811.2897,-810.0977,4415449.5856,-862.7562,-862.5858
20875,12290.8102,67253.5989,46256.2104,851.7548,-1172192.4087,72672.1115,742.4033,14.066,263862.2217,-708249.2319,303.0424,-972111.4536,-707908.6153,303.3213,-857.4606,-858.506,4415449.5856,-869.3025,-869.3701
21000,12261.0039,67015.1861,46474.5983,871.6886,-1172049.5543,72555.1707,706.4362,14.1975,263964.3326,-708186.9405,303.1597,-972151.2731,-707946.7818,303.5028,-837.4309,-836.2948,4415449.5856,-848.9412,-848.9224
21125,12314.3746,66795.2457,46436.3111,859.6048,-1172606.0632,72712.9724,749.0894,14.2352,264692.5247,-708031.7054,303.996,-972724.2301,-707694.8288,303.571,-902.7889,-903.6104,4415449.5856,-909.8999,-909.867
21250,12299.0642,66853.6855,46343.8369,901.0572,-1171849.8442,72587.4243,731.4351,14.245,263849.7084,-708269.3875,303.028,-972119.0959,-707930.5567,303.5257,-848.0678,-849.2132,4415449.5856,-779.829,-780.0364
21375,12198.5856,67069.4234,46285.0377,867.4809,-1173165.3957,73294.5987,691.921,14.2039,264528.7558,-708215.3887,303.8079,-972744.1445,-707881.1895,303.5794,-770.8991,-769.1196,4415449.5856,-904.0903,-904.0738
21500,12364.5607,66841.6438,46330.2345,862.0234,-1172699.0212,72725.5493,769.7379,14.0866,263733.219,-709057.9661,302.8942,-972791.1851,-709089.3392,303.4411,-817.724,-820.5092,4415449.5856,-753.8044,-753.8628
21625,12321.5495,66590.5011,46303.1941,859.1638,-1173050.162,73169.7943,708.7791,14.2227,264231.7903,-708851.1671,303.4668,-973082.9574,-708515.6329,302.9745,-850.0684,-847.7775,4415449.5856,-812.7266,-812.8457
21750,12245.8289,66915.9489,46371.2762,906.7095,-1172824.6662,72549.341,696.103,14.449,264014.9076,-709110.1018,303.2178,-973125.0094,-708765.9283,303.4069,-825.9286,-826.9314,4415449.5856,-894.311,-894.1371
21875,12202.5504,66869.625,46266.1752,858.0729,-1172984.4862,72888.985,732.8788,14.5809,264019.4764,-709132.1417,303.223,-973151.6181,-708785.1981,302.8297,-818.7138,-817.6958,4415449.5856,-805.1203,-805.1847
22000,12169.1404,66965.4503,46313.6761,886.9785,-1173999.6796,73418.8931,730.6758,14.7379,263518.772,-709981.3556,302.6479,-973500.1276,-710017.5964,303.1389,-870.2715,-875.4536,4415449.5856,-863.2014,-863.254
22125,12211.329,66697.2458,46125.1324,837.707,-1172984.9256,72434.5794,734.7002,14.7393,263918.6299,-710010.8626,303.1072,-973929.4925,-709671.9544,302.7905,-899.3687,-898.8808,4415449.5856,-891.8487,-891.831
22250,12123.989,66831.5506,46267.0092,887.6025,-1173586.2954,72355.5959,714.9767,14.854,264181.1476,-710209.5698,303.4087,-974390.7174,-709873.1536,302.7782,-895.3833,-896.872,4415449.5856,-928.4596,-928.5391
22375,12221.7202,66584.5238,46322.0505,840.0636,-1173194.0132,72278.977,767.3371,14.9399,263880.4439,-710283.9572,303.0633,-974164.4011,-709935.8093,303.0158,-910.025,-908.256,4415449.5856,-889.2956,-889.2795
22500,12080.5935,67092.4091,46222.641,820.9916,-1173883.1885,73038.6045,715.0656,15.0435,264543.1068,-709354.7331,303.8244,-973897.8399,-708589.4967,302.8563,-887.1412,-886.3451,4415449.5856,-853.4857,-853.4416
22625,12132.4421,66695.7589,46220.466,833.2487,-1172862.2365,72874.0948,752.1472,14.9586,264249.5216,-709089.5985,303.4872,-973339.1201,-708741.5115,303.4966,-850.7023,-850.5479,4415449.5856,-903.1308,-903.1877
22750,12107.2187,66861.2701,46162.465,855.1793,-1172912.6296,72400.238,712.1333,14.9954,264562.1738,-709236.9559,303.8463,-973799.1297,-708896.9704,303.5781,-774.6023,-773.2345,4415449.5856,-828.5048,-828.3649
22875,12228.442,66765.485,46280.5137,871.4708,-1172412.616,72310.2214,723.2568,15.063,264181.5266,-709036.6367,303.4091,-973218.1632,-708691.5536,303.3902,-872.4144,-873.1863,4415449.5856,-875.4269,-875.442
23000,12289.9072,66678.1928,46371.8522,895.2443,-1173640.5854,73087.9695,691.1371,15.2183,263961.5966,-709649.4673,303.1565,-973611.0639,-709571.2393,303.4828,-835.6339,-838.581,4415449.5856,-864.6925,-864.7017
23125,12189.4835,66574.3246,46205.3414,874.9774,-1172300.2805,72183.6595,734.8285,15.3653,264217.5764,-709304.7237,303.4505,-973522.3001,-708971.3929,303.3323,-851.7745,-850.4967,4415449.5856,-827.931,-827.9306
23250,12123.1863,66555.9476,46285.8007,873.5934,-1173243.4174,73148.8723,675.9734,15.4996,264069.9264,-709494.6176,303.2809,-973564.544,-709158.5413,303.0831,-728.5011,-726.9544,4415449.5856,-863.2236,-863.3029
23375,12194.1083,66736.4082,46328.886,846.277,-1173001.4681,72527.9259,737.5329,15.6838,263942.491,-709672.155,303.1346,-973614.6459,-709325.4603,303.411,-930.5152,-931.7668,4415449.5856,-862.3534,-862.3236
23500,12308.3263,66614.8785,46337.9135,865.2639,-1172955.852,72585.4797,730.9295,15.8576,264328.8899,-709168.3132,303.5784,-973497.2031,-708643.9407,303.0158,-722.0924,-719.7066,4415449.5856,-847.9397,-847.949
23625,12151.6221,66959.945,46245.238,833.4684,-1172601.4127,71913.7477,722.1245,15.8734,264466.3771,-709293.0166,303.7363,-973759.3937,-708948.6637,303.3588,-1010.9195,-1011.1394,4415449.5856,-863.1914,-863.0683
23750,12271.7828,66811.1304,46298.6685,841.0243,-1173496.3106,72990.431,706.7523,15.7935,264216.5241,-709344.2037,303.4493,-973560.7278,-708994.1645,303.5277,-787.0305,-791.4051,4415449.5856,-881.4756,-881.5029
23875,12236.5635,66837.1417,46424.0736,828.7698,-1172389.3604,72487.464,719.6186,15.9383,263550.7714,-709289.0195,302.6847,-972839.7909,-708969.6533,303.2888,-845.9987,-842.9983,4415449.5856,-831.3848,-831.3971
24000,12372.2944,66695.9889,46370.4355,835.0543,-1172776.9128,72343.9124,720.1968,16.0051,263912.8938,-709510.1316,303.1006,-973423.0254,-709105.7833,303.0373,-953.0798,-952.357,4415449.5856,-887.4885,-887.3894
24125,12247.999,66714.5172,46317.473,851.8176,-1171834.3519,71816.6011,684.8284,16.0319,263545.2195,-709639.8641,302.6783,-973185.0836,-709304.336,303.0197,-856.9807,-855.9942,4415449.5856,-865.1274,-865.0869
24250,12165.8636,66517.6401,46319.1669,845.4362,-1172870.0409,72403.4025,750.7149,16.1362,263999.9303,-709851.7501,303.2006,-973851.6804,-709498.396,302.759,-827.4999,-828.8315,4415449.5856,-860.8184,-860.9753
24375,12263.0539,66285.5102,46370.4958,871.2419,-1172524.7408,71767.5375,718.6828,16.3278,264298.0636,-709933.8273,303.543,-974231.8909,-709585.0907,302.9087,-968.4229,-968.164,4415449.5856,-862.2774,-862.12
24500,12291.1807,66592.6897,46273.9847,860.7448,-1171769.8803,71316.8684,742.4467,16.548,263702.9322,-709972.4852,302.8595,-973675.4174,-709640.6942,303.0087,-1034.7516,-1032.5148,4415449.5856,-902.4409,-902.4796
24625,12255.7027,66439.5199,46389.4107,845.5134,-1172926.4412,72310.1507,701.5615,16.4751,263993.9433,-709974.1639,303.1937,-973968.1073,-709644.9122,302.8427,-808.037,-810.0229,4415449.5856,-850.3567,-850.284
24750,12252.3613,66609.8409,46209.9875,812.0562,-1172966.9458,72528.6662,735.8069,16.4835,263591.8052,-710209.9381,302.7318,-973801.7433,-709857.8415,303.1324,-917.8954,-917.9915,4415449.5856,-887.7785,-887.8984
24875,12347.4454,66531.9699,46240.9767,802.992,-1173623.562,72781.5014,727.6051,16.5836,263648.8391,-710525.6487,302.7973,-974174.4878,-710187.2572,303.0121,-874.039,-874.1248,4415449.5856,-849.1293,-848.9798
25000,12175.5202,66241.3421,46238.4074,855.6239,-1173467.2253,72765.2788,734.4754,16.6697,263582.9404,-710856.9675,302.7216,-974439.9078,-710659.5217,302.9001,-829.8789,-832.6797,4415449.5856,-829.6003,-829.5868
25125,12263.2137,66438.2865,46337.6854,844.2955,-1173782.0457,73186.5421,725.7625,16.7248,263110.9391,-710858.5961,302.1796,-973969.5352,-710509.8863,302.4605,-761.9778,-762.8563,4415449.5856,-799.2191,-799.1257
25250,12100.3665,66351.1936,46254.2679,843.1634,-1173287.4254,72409.8727,718.9792,16.7791,263873.428,-710719.375,303.0553,-974592.803,-710383.8426,302.7787,-864.4141,-864.0411,4415449.5856,-836.5664,-836.5657
25375,12255.1843,66184.3441,46264.2386,875.4891,-1172630.1666,71772.5462,726.946,16.9368,263955.3338,-710579.1477,303.1493,-974534.4814,-710241.7505,302.8292,-877.8898,-877.5252,4415449.5856,-891.208,-891.148
25500,12198.3472,66502.8717,46350.9247,836.9295,-1172509.919,71739.0541,689.8245,17.1191,263558.2086,-710616.6397,302.6932,-974174.8483,-710323.382,302.9766,-938.8678,-933.9686,4415449.5856,-896.5769,-896.6311
25625,12224.2409,66709.8619,46325.7941,853.1357,-1173185.0283,72237.7425,694.3038,17.1985,263457.1857,-710665.5651,302.5772,-974122.7509,-710318.598,302.6202,-886.8144,-887.9154,4415449.5856,-887.2589,-887.1837
25750,12364.0553,66665.9088,46166.6476,853.0165,-1173338.3743,72401.6188,723.7834,17.1784,263391.4853,-710754.6802,302.5018,-974146.1655,-710422.4524,302.9511,-863.7944,-865.2623,4415449.5856,-871.5341,-871.7361
25875,12300.573,66363.7088,46130.4391,813.3086,-1173585.512,72538.2765,723.5525,17.2523,264131.1058,-710567.2955,303.3512,-974698.4012,-710215.9737,302.7614,-884.2827,-881.614,4415449.5856,-831.4815,-831.3359
26000,12179.6396,66939.3913,46327.6569,853.6014,-1174800.4632,73300.3538,694.9367,17.3349,263921.8144,-710565.7343,303.1108,-974487.5487,-710239.903,302.9372,-842.3913,-841.274,4415449.5856,-861.2948,-861.2452
26125,12394.9216,66628.0499,46211.8538,857.2111,-1173299.3274,72124.5207,721.6906,17.2805,263955.4301,-710388.3691,303.1494,-974343.7991,-710053.4597,303.0748,-865.031,-864.4664,4415449.5856,-817.878,-817.735
26250,12256.6582,66559.4686,46200.5271,842.3571,-1174100.1322,72492.6343,719.2397,17.3132,264538.7915,-710473.1424,303.8194,-975011.9339,-710129.7711,303.1992,-813.7994,-814.9307,4415449.5856,-865.826,-865.7914
26375,12208.9453,67254.5272,46314.045,862.4364,-1173124.4531,72149.8032,686.7925,17.3671,263136.3364,-710494.2,302.2087,-973630.5364,-710161.197,303.2655,-799.8008,-800.2188,4415449.5856,-813.3184,-813.3692
26500,12305.3149,66760.9375,46209.17,866.0352,-1173961.2817,72893.4928,696.4831,17.4711,264345.2545,-709867.1225,303.5972,-974212.3771,-709250.4675,303.0089,-849.6852,-846.0098,4415449.5856,-804.0194,-803.9858
26625,12268.1172,67130.3452,46214.7934,842.5663,-1172819.76,72105.6536,683.8526,17.45,263681.47,-709875.5117,302.8348,-973556.9817,-709535.6661,303.3185,-854.063,-853.1205,4415449.5856,-884.0868,-884.0626
26750,12167.8175,66881.3454,46256.0966,860.49,-1173192.3959,72082.8784,748.3362,17.5593,264061.766,-710116.1066,303.2716,-974177.8726,-709765.5514,303.3229,-851.9297,-849.5201,4415449.5856,-854.9305,-855.0195
26875,12192.6369,66475.3423,46427.2188,829.5459,-1174323.0133,72845.8647,709.6325,17.6286,264787.3621,-710037.7815,304.1049,-974825.1436,-709680.2675,303.4874,-846.094,-846.9252,4415449.5856,-859.9209,-859.9268
27000,12140.0015,66776.8008,46318.2685,847.0483,-1173315.0423,71635.2402,730.0681,17.6113,264104.769,-710745.2347,303.321,-974850.0037,-710607.9116,303.9882,-794.0837,-793.2756,4415449.5856,-810.3904,-810.4458
27125,12268.8022,66836.3317,46197.801,857.1489,-1173967.9662,71859.5145,706.8169,17.6925,264428.8887,-710794.9699,303.6932,-975223.8586,-710448.8743,303.3436,-873.2005,-873.5149,4415449.5856,-822.1643,-822.4196
27250,12292.3181,66624.7992,46251.0096,847.4139,-1173491.2903,72160.1405,746.3104,17.7468,263943.1112,-710608.4406,303.1353,-974551.5518,-710260.2488,303.1906,-843.3892,-841.5999,4415449.5856,-897.8522,-897.8366
27375,12140.5905,66630.8754,46326.2889,836.1099,-1173799.165,72311.5309,743.9829,17.7908,264506.9114,-710285.0843,303.7828,-974791.9958,-709946.4797,303.4895,-797.7819,-798.3699,4415449.5856,-832.5901,-832.5246
27500,12324.0142,66724.1358,46412.0688,854.2445,-1172953.0566,71365.6883,685.188,17.8668,263522.4028,-711047.4474,302.6521,-974569.8502,-710913.8498,303.3218,-926.9179,-927.7097,4415449.5856,-898.814,-898.8105
27625,12133.9289,66848.7463,46336.583,843.795,-1172257.2292,71079.5533,746.7665,17.9829,263229.8491,-711020.0243,302.3161,-974249.8734,-710679.2803,302.5247,-917.2422,-917.6483,4415449.5856,-917.7856,-917.6542
27750,12214.4619,66563.2949,46385.6503,842.8007,-1173893.1954,72429.6516,715.3779,18.1905,263501.1092,-711222.6584,302.6277,-974723.7676,-710886.3182,302.9037,-928.2468,-926.7272,4415449.5856,-947.3106,-947.309
27875,12273.8925,66446.2701,46377.9426,845.4394,-1174197.9611,72617.547,710.4242,18.5189,263787.6362,-711120.2902,302.9567,-974907.9264,-710786.2719,302.9821,-762.6367,-763.4376,4415449.5856,-803.5239,-803.4231
28000,12241.8947,66811.1341,46307.517,865.6055,-1173798.313,72240.975,704.1061,18.7324,264175.1047,-710433.2434,303.4017,-974608.3482,-709722.0741,302.7844,-893.4137,-890.1211,4415449.5856,-789.8363,-789.9103
28125,12156.7471,66632.9429,46321.3259,843.3672,-1173714.5037,72319.2769,694.6015,18.8218,264296.483,-710430.9373,303.5411,-974727.4203,-710091.7474,303.2486,-816.371,-814.3896,4415449.5856,-820.3892,-820.3459
28250,12142.3649,66716.1112,46395.2575,877.56,-1173419.3481,71692.1136,725.9028,18.9805,264425.2551,-710425.8025,303.689,-974851.0577,-710079.9647,303.0853,-866.5822,-868.8045,4415449.5856,-842.834,-842.8771
28375,12052.1778,66777.097,46323.3264,854.1959,-1172673.6995,71584.721,712.6007,19.1459,263928.2173,-710422.2174,303.1182,-974350.4347,-710092.941,303.1962,-831.2938,-828.4623,4415449.5856,-868.9621,-868.836
28500,12266.2757,66729.0257,46363.6474,872.943,-1174464.8143,73056.7655,699.2797,19.2755,264555.8484,-709901.7534,303.839,-974457.6019,-709377.4217,303.2494,-753.9041,-752.429,4415449.5856,-772.3121,-772.3366
28625,12185.4887,66945.7946,46294.489,859.1039,-1173190.7039,72225.1748,702.8862,19.213,263716.1771,-710242.3767,302.8747,-973958.5538,-709910.0246,303.2346,-802.592,-800.862,4415449.5856,-763.424,-763.2547
28750,12264.6543,66487.9628,46453.9705,859.832,-1174049.84,72254.3453,718.9238,19.1691,264652.1192,-710338.8631,303.9496,-974990.9824,-709995.2534,303.2482,-845.5426,-847.6393,4415449.5856,-795.0123,-795.0692
28875,12260.8136,66591.7449,46446.2225,852.6421,-1173883.762,72055.3602,733.3046,19.1618,264483.6098,-710440.9025,303.7561,-974924.5123,-710104.9436,303.7641,-862.791,-861.7735,4415449.5856,-829.2888,-829.6068
29000,12333.4401,66576.5697,46278.872,888.574,-1174383.9574,72467.6097,718.173,19.2006,263687.1637,-711414.3546,302.8413,-975101.5184,-711454.8828,303.41,-837.4203,-836.5458,4415449.5856,-812.0998,-811.9957
29125,12211.3164,66548.3388,46442.611,833.9981,-1174601.7299,72096.0126,701.8992,19.259,264528.1016,-711220.1931,303.8071,-975748.2947,-710885.5915,302.9602,-892.0866,-894.2678,4415449.5856,-849.607,-849.6982
29250,12155.5043,66675.7614,46483.0987,816.849,-1173027.1112,71121.952,713.6707,19.2778,263764.4903,-711276.5069,302.9302,-975040.9972,-710931.704,302.9421,-868.3192,-867.9918,4415449.5856,-867.505,-867.4386
29375,12318.766,66821.0568,46341.5156,786.6097,-1174299.2498,72352.4595,692.928,19.3288,263838.9027,-711127.6829,303.0156,-974966.5855,-710780.0478,303.0812,-838.4181,-839.6916,4415449.5856,-841.8223,-841.6738
29500,12276.5072,66772.7074,46333.6564,871.3882,-1173265.0286,71743.1691,688.5117,19.3813,263300.3892,-711259.3181,302.3971,-974559.7072,-711045.3506,302.8566,-787.5905,-787.6052,4415449.5856,-866.2739,-866.2365
29625,12152.9523,66483.6266,46418.9186,833.1728,-1173292.3145,71889.7134,709.4813,19.2976,263517.6446,-711267.5073,302.6467,-974785.1519,-710933.0702,302.6408,-884.7295,-885.6323,4415449.5856,-860.9778,-860.8398
29750,12093.9555,66674.7713,46364.4061,847.0218,-1173203.3147,70667.3347,706.8319,19.332,264524.4949,-711305.1665,303.803,-975829.6614,-710949.6703,302.8676,-845.9707,-846.0923,4415449.5856,-914.6563,-914.5674
29875,12154.9356,66551.5302,46229.1671,859.5264,-1173314.4267,71537.3207,737.1019,19.2902,264038.7475,-711186.8072,303.2451,-975225.5547,-710841.8007,303.2143,-847.9562,-846.4263,4415449.5856,-825.4097,-825.3925
30000,12139.8025,66125.5758,46498.3276,856.8403,-1174096.2614,72626.2104,726.3765,19.5918,263381.7167,-711721.8198,302.4905,-975103.5365,-711747.3048,303.2941,-802.2348,-799.5523,4415449.5856,-858.9098,-858.8165
30125,12131.0067,66649.1503,46272.6199,866.2996,-1173598.0481,71827.5248,723.4312,19.5443,263785.5844,-711322.8869,302.9544,-975108.4713,-710969.8589,302.7473,-835.246,-837.0382,4415449.5856,-867.3796,-867.4375
30250,12252.527,66482.939,46319.2706,835.7802,-1173738.772,72112.062,727.8121,19.5626,263829.4097,-711159.4088,303.0047,-974988.8186,-710822.462,303.093,-844.6481,-842.4729,4415449.5856,-868.3767,-868.447
30375,12228.1126,66640.1289,46357.0068,839.4039,-1173821.8651,71830.9863,688.5992,19.7335,264110.275,-711107.6188,303.3273,-975217.8938,-710779.1037,303.2812,-844.6009,-845.2177,4415449.5856,-822.6513,-822.6003
30500,12353.488,66696.4584,46418.5131,847.6754,-1174306.9873,71930.1626,713.4853,19.8817,263753.6139,-711573.7088,302.9177,-975327.3228,-711569.7512,303.3406,-849.2168,-855.3813,4415449.5856,-869.5246,-869.693
30625,12239.0454,66623.1559,46423.3828,836.0523,-1174415.2756,71894.7388,729.6393,19.8822,264082.6952,-711566.6836,303.2956,-975649.3789,-711217.3271,303.1821,-787.0221,-787.462,4415449.5856,-847.3258,-847.3664
30750,12146.4932,66560.8075,46296.108,828.8757,-1174646.4728,71702.6529,713.3281,20.1087,264573.0889,-711805.0097,303.8588,-976378.0986,-711460.3586,303.5756,-858.0021,-855.2466,4415449.5856,-867.2075,-867.2438
30875,12137.9967,66475.429,46521.4453,830.1699,-1175104.7499,72292.0647,719.741,20.3635,264292.7712,-711814.7685,303.5369,-976107.5397,-711461.7845,303.2211,-932.7285,-932.1459,4415449.5856,-868.6001,-868.6819
31000,12215.8731,67006.151,46341.6159,877.8683,-1174471.8785,71623.3875,703.3885,20.4104,263415.3347,-712267.849,302.5292,-975683.1838,-712168.5868,303.3993,-872.4307,-870.0807,4415449.5856,-878.7346,-878.7113
31125,12220.3851,66604.1079,46300.559,854.1582,-1175737.1629,72885.5903,732.6591,20.4994,263947.9802,-712171.2238,303.1409,-976119.204,-711829.9959,302.8205,-843.9705,-847.7176,4415449.5856,-796.1423,-796.2503
31250,12280.94,66624.2803,46334.2279,812.7347,-1175156.0836,72780.9733,700.0771,20.4708,263323.0929,-712279.2867,302.4232,-975602.3795,-711927.9238,303.0693,-774.9001,-775.6882,4415449.5856,-783.0416,-783.13
31375,12163.5415,66686.8889,46232.3167,864.7363,-1175191.0473,72439.4879,708.0732,20.4017,263525.803,-712549.7981,302.656,-976075.6011,-712213.9438,302.7978,-815.7836,-817.0398,4415449.5856,-877.458,-877.3375
31500,12134.8512,66846.3379,46240.1405,834.879,-1175188.3789,72395.5785,706.0565,20.4394,264260.1744,-711749.9214,303.4994,-976010.0958,-711019.7046,302.6969,-795.8897,-794.1152,4415449.5856,-766.7002,-766.7308
31625,12160.7757,67055.7456,46250.848,855.1474,-1174267.6855,71923.8355,722.2316,20.486,263617.0979,-711661.5178,302.7609,-975278.6157,-711320.2789,303.4632,-785.3896,-787.3491,4415449.5856,-807.9226,-808.0662
31750,12278.9124,66562.4297,46176.7031,833.1084,-1174527.8685,72180.7064,713.1485,20.5487,264103.1205,-711659.1909,303.3191,-975762.3114,-711321.4264,303.0677,-894.8146,-892.2465,4415449.5856,-877.5526,-877.4077
31875,12243.3117,66429.1013,46232.1239,824.4327,-1174486.7678,72116.8618,732.8244,20.6884,264053.1748,-711834.2488,303.2617,-975887.4236,-711483.3261,303.7051,-845.7963,-844.2581,4415449.5856,-797.2907,-797.1802
32000,12302.9782,66826.5869,46271.0195,811.5479,-1173968.3209,71543.5153,730.8998,20.8502,264025.9905,-711434.9327,303.2305,-975460.9231,-711123.4129,303.2881,-896.5141,-897.5411,4415449.5856,-857.7817,-857.8487
32125,12285.2711,66639.6641,46310.3019,851.8608,-1173812.2588,71552.0855,695.7503,20.7875,264224.2655,-711232.2722,303.4582,-975456.5377,-710900.4566,303.4376,-857.6467,-858.2169,4415449.5856,-817.4376,-817.5079
32250,12242.0682,66819.2038,46292.8722,839.3074,-1174270.4168,71878.0925,715.8381,20.801,264240.6301,-711221.6035,303.477,-975462.2336,-710882.7584,303.3148,-889.2968,-890.1949,4415449.5856,-833.1175,-833.1025
32375,12185.8395,66830.3526,46356.8801,813.7222,-1174885.1263,72648.5832,717.8265,20.9721,264272.8348,-711038.1154,303.514,-975310.9502,-710680.7461,303.6476,-729.5842,-730.5195,4415449.5856,-794.6017,-794.5921
32500,12136.4147,66745.9518,46382.7828,820.0727,-1174370.1326,72149.8235,735.866,20.9881,264296.2491,-711081.9838,303.5409,-975378.2329,-710691.753,303.5118,-880.3086,-876.1288,4415449.5856,-801.647,-801.6713
32625,12280.0414,66708.7829,46177.8692,794.1866,-1174055.1383,72264.7866,692.9233,20.8533,264280.2118,-710835.4833,303.5225,-975115.6952,-710490.3899,303.8412,-648.6633,-646.9174,4415449.5856,-807.4997,-807.4467
32750,12184.7663,66675.7526,46377.091,827.0196,-1173701.7245,71861.1038,713.6995,20.8792,264088.5126,-710952.8999,303.3023,-975041.4125,-710604.0664,303.4699,-959.2553,-958.0629,4415449.5856,-805.9032,-805.9998
32875,12200.8278,66969.3716,46366.6689,837.0718,-1174525.0032,72040.9283,705.8952,21.0796,264413.9639,-710969.196,303.6761,-975383.1599,-710621.3609,303.3736,-790.3496,-789.9092,4415449.5856,-848.3483,-848.4529
33000,12311.9636,66888.9866,46370.1364,839.6859,-1174088.947,71972.2456,736.0247,21.215,263980.5211,-710968.1682,303.1783,-974948.6893,-710734.8873,303.7634,-898.8619,-895.294,4415449.5856,-821.0688,-821.1016
33125,12358.0745,66765.1879,46356.7303,834.6309,-1174556.6484,72126.8475,712.1119,21.3103,264535.3266,-710846.4284,303.8154,-975381.7551,-710500.0999,303.9483,-764.0977,-765.4725,4415449.5856,-805.8348,-805.8103
33250,12286.626,66611.0634,46378.5009,844.4825,-1173723.3678,71701.4052,702.854,21.3444,264092.6793,-711084.4121,303.3071,-975177.0914,-710751.7051,303.5876,-878.9384,-878.9137,4415449.5856,-823.5174,-823.6111
33375,12175.9575,66689.6339,46264.1792,833.4466,-1174387.5648,72016.0039,746.2422,21.4516,264583.7883,-711056.8616,303.8711,-975640.6499,-710710.8311,303.7264,-761.2895,-758.7126,4415449.5856,-794.7134,-794.7133
33500,12248.7776,66569.3484,46207.636,824.0457,-1174307.3694,72148.8665,732.7315,21.7159,264725.4994,-710828.7483,304.0339,-975554.2477,-710321.0178,303.7466,-868.1921,-865.4637,4415449.5856,-788.8567,-788.774
33625,12164.4321,66840.6708,46267.5898,853.3353,-1174746.4985,72186.6314,722.0684,21.7027,264461.8016,-711228.2665,303.731,-975690.0681,-710880.9744,303.9535,-756.0566,-755.7865,4415449.5856,-813.9941,-813.9074
33750,12278.9727,66526.5809,46255.7325,869.6395,-1175278.7758,72516.0859,707.9995,21.686,264849.5203,-711252.5585,304.1763,-976102.0788,-710906.8117,303.9358,-781.317,-781.5946,4415449.5856,-756.2714,-756.2166
33875,12188.3404,66840.946,46238.135,850.014,-1174063.7489,71641.5269,720.5303,21.7468,264358.1789,-711204.3307,303.612,-975562.5096,-710871.8923,303.6976,-736.8437,-734.4027,4415449.5856,-845.6471,-845.4626
34000,12233.2805,66543.2654,46363.8425,850.1902,-1175574.2404,72487.04,720.852,21.7273,263813.6177,-712540.4248,302.9866,-976354.0426,-712748.5741,303.7775,-788.6705,-792.4985,4415449.5856,-720.1804,-720.2851
34125,12158.3416,66529.2145,46330.2766,846.0606,-1175072.0921,71926.5618,692.6036,21.8324,264118.822,-712448.379,303.3371,-976567.201,-712099.1304,303.1496,-843.5779,-841.0099,4415449.5856,-754.2612,-754.1385
34250,12315.7007,66726.106,46245.0614,856.7422,-1175346.4332,72030.3698,720.6839,21.8455,264215.151,-712214.7726,303.4477,-976429.9235,-711895.4496,303.2849,-830.7259,-831.567,4415449.5856,-839.038,-839.0442
34375,12128.7976,66580.318,46243.1696,853.0154,-1174858.7282,71841.802,722.3338,21.9749,264442.9354,-712024.3816,303.7093,-976467.317,-711686.4071,303.1487,-725.6177,-726.426,4415449.5856,-808.0702,-808.2294
34500,12301.4232,66744.0469,46159.993,840.6074,-1174879.7416,72077.4825,727.5901,22.1573,263978.7378,-712027.7035,303.1762,-976006.4412,-711644.234,303.182,-834.4296,-831.0585,4415449.5856,-808.5942,-808.6891
34625,12192.0523,66883.4301,46276.0473,860.0785,-1174575.7469,71715.3075,722.7652,22.1348,263633.4744,-712270.4568,302.7797,-975903.9312,-711927.4316,303.2273,-683.992,-685.9598,4415449.5856,-738.9069,-738.8437
34750,12333.295,66639.9464,46168.9495,822.3918,-1174580.3882,71730.8837,700.2517,22.0939,264052.5746,-712110.0015,303.261,-976162.5761,-711777.8293,303.0294,-930.7359,-928.1901,4415449.5856,-847.376,-847.3165
34875,12382.1837,66759.4349,46168.4462,879.449,-1175466.5241,72373.3706,711.757,22.1747,263915.875,-712253.833,303.104,-976169.7079,-711913.8402,303.1153,-752.8981,-750.1531,4415449.5856,-844.4294,-844.3628
